610,MF,[1,1s],,,111,361.50639822763804,
611,MF,alle,,,111,,
612,MF,ah,,,111,,364.79972911548623
613,MF,gesellschaftsschichten,Gesellschaftsschichten,,112,364.79972911548623,
614,MF,,,,,112,,366.79972911548623
615,MF,ah,,,113,366.79972911548623,
616,MF,flüchtlinge,Flüchtlinge,,113,,
617,MF,,,,,113,,
618,MF,asylanten,,,113,,369.9443346703244
619,MF,n,,619,114,369.9443346703244,370.3997249571713
620,MF,ah,,,115,370.3997249571713,
621,MF,jo,ja,,115,,
622,MF,,,,,115,,372.8330564836178
623,MF,ah,,,116,372.8330564836178,
624,MF,ausländer,Ausländer,,116,,
625,MF,in,,,116,,
626,MF,zweiter,,,116,,
627,MF,generation,Generation,,116,,
628,MF,,,,,116,,376.1397206948985
629,MF,österreicher,Österreicher,,117,376.1397206948985,
630,MF,mit/,,,117,,
631,MF,mit,,,117,,
632,MF,niedrige(n),,,117,,
633,MF,bildungsstandard,Bildungsstandard,,117,,379.0350050033188
634,MF,dard,,634,118,379.0350050033188,
635,MF,,,,,118,,379.39305161244886
636,MF,stand,Stand,,119,379.39305161244886,
637,MF,ahm,,,119,,381.5197166999459
638,MF,also,,,120,381.5197166999459,
639,MF,es,,,120,,
640,MF,is,ist,,120,,
641,MF,quer,,,120,,
642,MF,durch,,,120,,
643,MF,die,,,120,,
644,MF,bank,Bank,,120,,
645,MF,alles,,,120,,
646,MF,möglich,,,120,,384.13304809273234
647,MF,ich,,647,121,384.13304809273234,
648,MF,.,,,121,,384.98638079241766
649,MF,es,,,122,393.33970792293127,
650,MF,geht,,,122,,
651,MF,je/,,,122,,
652,MF,ja,,,122,,395.00637335200423
653,MF,[1,3s],,,123,398.56637219361653,
654,MF,naja,,,123,,400.69303579600114
655,MF,äh,,,124,400.69303579600114,
656,MF,mh/,,,124,,401.8063683026218
657,MF,bei,,,125,401.8063683026218,
658,MF,uns,,,125,,
659,MF,ist,,,125,,
660,MF,das,,,125,,
661,MF,große,,,125,,
662,MF,problem,Problem,,125,,
663,MF,meiner,,,125,,
664,MF,meinung,Meinung,,125,,
665,MF,nach,,,125,,
666,MF,,,,,125,,404.3196997696639
667,MF,dass,,,126,404.3196997696639,
668,MF,die,,,126,,
669,MF,kinder,Kinder,,126,,
670,MF,einfach,,,126,,
671,MF,sehr,,,126,,
672,MF,wenig,,,126,,
673,MF,vor/,,,126,,
674,MF,vorbildung,Vorbildung,,126,,
675,MF,haben,des,,,126,,407.57969734893055
676,MF,des,,676,127,407.57969734893055,
677,MF,heißt,,,127,,
678,MF,,,,,127,,407.9414418719814
679,MF,es,,,128,407.9414418719814,
680,MF,sind,,,128,,
681,MF,grundlegende,,,128,,
682,MF,dinge,Dinge,,128,,
683,MF,einmal,,,128,,
684,MF,zu,,,128,,
685,MF,erklären,,,128,,
686,MF,,,,,128,,410.2130287268658
687,MF,beziehungsweise,,,129,410.2130287268658,
